,month,day,Date,Class,Lat,Lon,Max wind,Min pres,SST,UWND,VWND,rhum,airtemp,unique-key,distance,direction
42,9,3,1800, TD,20.0,51.0,30,1006,27.08,-4.490005493,-3.820007324,97.72999573,299.1499939,              BERYL-1982,77.9117276873243,33.32666943837382
43,9,4,0, TD,19.9,51.9,30,1008,27.38,-1.900009155,3.009994507,98.0,298.0999756,              BERYL-1982,58.859319743275975,133.0394719545911
44,9,4,600, TD,19.9,52.9,30,1009,27.4,-1.900009155,3.009994507,98.0,298.0999756,              BERYL-1982,64.9676285822463,154.79613404191315
45,9,4,1200, TD,19.8,53.8,30,1009,27.539999,-3.63999939,-3.600006104,97.50999451,297.3300171,              BERYL-1982,58.89600710611384,143.40700083283235
46,9,4,1800, TD,19.7,54.9,30,1009,27.9,-3.63999939,-3.600006104,97.50999451,297.3300171,              BERYL-1982,71.86475637118988,67.80588948603906
47,9,5,0, TD,19.6,55.9,30,1009,27.199999,-6.970001221,4.5,90.33999634,301.1400146000001,              BERYL-1982,65.43541916362797,38.19656358187195
48,9,5,600, TD,19.4,57.0,25,1009,27.15,-7.520004272,0.690002441,91.74000549,301.4500122,              BERYL-1982,72.96370429106791,68.3129942766348
49,9,5,1200, TD,19.4,58.3,25,1010,27.68,-7.520004272,0.690002441,91.74000549,301.4500122,              BERYL-1982,84.7214246634582,111.17977187643943
50,9,5,1800, TD,19.5,59.7,30,1010,27.66,-7.369995117,-1.790008545,89.44999695,301.7399902,              BERYL-1982,91.47165514552803,127.61151022253256
51,9,6,0, TD,19.7,61.0,30,1010,28.18,-5.630004883,2.069992065,87.95999146,304.0200195,              BERYL-1982,85.73763561169092,92.11789546558738
52,9,6,600, TD,19.8,62.3,30,1010,28.109999,-4.5,0.929992676,88.02000427,304.7299805,              BERYL-1982,84.81945465820077,35.6781814422726
53,9,6,1200, TD,20.0,63.6,25,1010,28.289999,-4.5,0.929992676,88.02000427,304.7299805,              BERYL-1982,85.58078780172052,34.101192562362044
54,9,9,0, SD,26.2,91.0,25,1010,29.369999,-0.779998779,2.020004272,83.77999878,302.9100037,              CHRIS-1982,0.0,0.0
55,9,9,600, SD,26.3,91.7,25,1010,29.25,-8.839996337999999,-4.320007324,81.05000305,302.3099976000001,              CHRIS-1982,43.92436893339769,156.9390619464601
56,9,9,1200, SD,26.4,92.3,25,1009,29.369999,-8.839996337999999,-4.320007324,81.05000305,302.3099976000001,              CHRIS-1982,37.785780781667114,125.84451614703642
57,9,9,1800, SD,26.6,93.0,30,1009,29.289999,-8.839996337999999,-4.320007324,81.05000305,302.3099976000001,              CHRIS-1982,45.43611010999637,9.671487066678678
58,9,10,0, TD,26.8,93.1,30,1008,29.47,-3.419998169,1.75,84.27000427,301.9199829,              CHRIS-1982,15.134631287177456,358.28544752218954
59,9,10,600, TD,26.9,94.0,30,1007,28.22,-4.050003052,-2.9499969480000003,77.67999268,302.2799988,              CHRIS-1982,55.90859110318211,350.574138984679
60,9,10,1200, TS,27.3,94.2,35,1005,27.97,-4.050003052,-2.9499969480000003,77.67999268,302.2799988,              CHRIS-1982,30.251473311116314,352.05962402676676
61,9,10,1800, TS,27.9,94.1,45,1001,27.81,-4.050003052,-2.9499969480000003,77.67999268,302.2799988,              CHRIS-1982,41.905797491754676,22.41211150944765
62,9,11,0, TS,28.4,94.1,50,1000,28.289999,-0.180007935,3.619995117,79.05000305,306.7200012,              CHRIS-1982,34.54671087231571,180.0
63,9,11,600, TS,29.0,94.0,50,997,28.109999,-5.2299957280000005,3.690002441,84.27000427,305.6900024,              CHRIS-1982,41.896699046315945,174.8332165476749
64,9,11,1200, TS,29.8,93.8,55,994,0.0,-5.2299957280000005,3.690002441,84.27000427,305.6900024,              CHRIS-1982,56.570576911351566,179.44160266079246
65,9,11,1800, TS,30.8,93.4,40,999,0.0,-3.479995728,8.580001831,92.13000488,304.3499756,              CHRIS-1982,73.09764171074401,299.72250481208766
66,9,12,0, TD,31.8,93.2,30,1004,0.0,1.559997559,9.509994507,95.30000305,299.8900146000001,              CHRIS-1982,70.09500986678778,349.29490782676595
67,9,12,600, TD,32.8,92.8,30,1006,0.0,1.559997559,9.509994507,95.30000305,299.8900146000001,              CHRIS-1982,72.93557029047513,346.0149078649462
68,9,12,1200, TD,33.8,92.4,30,1008,0.0,-0.540008545,9.789993286,97.95999146,297.3699951000001,              CHRIS-1982,72.85229471369168,161.21013071388026
69,9,12,1800, TD,34.8,91.8,25,1010,0.0,-0.540008545,9.789993286,97.95999146,297.3699951000001,              CHRIS-1982,77.11464042257033,120.87641487828725
70,9,13,1200, TD,19.8,69.5,30,1010,28.289999,-6.380004883,5.190002441,81.63999939,298.4299927,              DEBBY-1982,0.0,0.0
71,9,13,1800, TD,20.8,70.2,30,1009,29.099998,-6.380004883,5.190002441,81.63999939,298.4299927,              DEBBY-1982,82.65275536197062,340.76798729411576
72,9,14,0, TD,21.5,71.0,30,1009,28.859999,-2.38999939,7.020004272,84.28999329,302.289978,              DEBBY-1982,70.68735682602289,304.73237884399276
73,9,14,600, TD,22.4,71.8,30,1008,28.789999,-2.770004272,0.699996948,77.61999512,304.8200073000001,              DEBBY-1982,80.59261990140692,314.1372719891927
74,9,14,1200, TS,23.5,71.9,35,1006,29.26,-2.770004272,0.699996948,77.61999512,304.8200073000001,              DEBBY-1982,76.26859647257722,359.6299113316384
75,9,14,1800, TS,24.6,71.8,55,1000,29.5,-4.4799957280000005,0.449996948,77.53999329,301.4100037,              DEBBY-1982,76.26420198991356,312.18382142718264
76,9,15,0, HU,25.6,71.0,65,993,28.529999,6.899993896000002,7.649993896000002,83.52000427,305.8999939,              DEBBY-1982,85.31880754427713,221.2317037415413
77,9,15,600, HU,26.7,70.3,65,990,28.83,1.339996338,8.13999939,90.83000183,307.4400024,              DEBBY-1982,87.52809298461277,359.6507103969042
78,9,15,1200, HU,27.8,69.6,75,980,28.74,1.339996338,8.13999939,90.83000183,307.4400024,              DEBBY-1982,87.32189046080377,38.46951240733863
79,9,15,1800, HU,29.0,68.5,90,969,27.73,-1.5,11.30000305,95.1499939,306.6400146000001,              DEBBY-1982,106.50712304261926,137.89932704059223
80,9,16,0, HU,30.5,67.5,95,966,27.269999,8.709991455,7.369995117,86.86000061,301.3499756,              DEBBY-1982,119.74667859133898,305.3712873959015
81,9,16,600, HU,32.1,66.7,95,966,26.57,2.709991455,5.089996338,87.75999451,298.5499878,              DEBBY-1982,120.21456888222012,258.44384914743995
82,9,16,1200, HU,33.6,65.8,95,966,25.84,1.440002441,13.61000061,80.25999451,301.6300049,              DEBBY-1982,116.06021611160102,148.77684812376737
83,9,16,1800, HU,35.1,65.6,95,966,26.56,-1.540008545,11.33999634,80.61000061,300.6300049,              DEBBY-1982,104.26610053621887,12.200896248504517
84,9,17,0, HU,36.4,65.6,95,966,27.59,-4.309997559,3.1900024410000003,76.92999268,301.6300049,              DEBBY-1982,89.82144826802026,0.0
85,9,17,600, HU,36.8,65.6,95,966,27.519999,-4.309997559,3.1900024410000003,76.92999268,301.6300049,              DEBBY-1982,27.637368697852537,0.0
86,9,17,1200, HU,37.1,65.0,95,966,25.41,-4.309997559,3.1900024410000003,76.92999268,301.6300049,              DEBBY-1982,39.07991741092539,242.1486931655451
87,9,17,1800, HU,37.6,63.5,100,960,25.64,-2.410003662,13.63000488,78.11999512,303.3399963,              DEBBY-1982,89.33655188889526,263.03380233166376
88,9,18,0, HU,38.8,62.3,115,950,26.619999,0.619995117,-3.649993896,74.88999939,296.6099854,              DEBBY-1982,105.44835543812165,333.6397390432846
89,9,18,600, HU,40.1,60.7,110,952,23.359999,2.789993286,6.4199981689999985,77.49000549,297.0,              DEBBY-1982,123.9103316884005,114.79691709512495
90,9,18,1200, HU,41.6,58.5,110,954,22.46,-1.300003052,12.83999634,81.95999146,296.0599976000001,              DEBBY-1982,154.78597322792683,103.48546808477388
91,9,18,1800, HU,43.5,56.1,100,960,17.98,3.300003052,18.72000122,85.66000366,296.8099976000001,              DEBBY-1982,179.307494250572,220.4746848886394
92,8,15,1200, TD,27.3,90.5,30,1009,29.449999,0.199996948,-0.990005493,75.69999695,305.289978,             ALICIA-1983,0.0,0.0
93,8,15,1800, TS,27.2,91.0,40,1006,29.189999,0.199996948,-0.990005493,75.69999695,305.289978,             ALICIA-1983,31.480188019904976,195.38295123474225
94,8,16,0, TS,27.1,91.5,45,1005,28.4,-1.990005493,1.429992676,80.52000427,308.0599976000001,             ALICIA-1983,31.507077598419848,190.6780203518427
95,8,16,600, TS,27.0,92.0,50,1004,28.869999,-1.990005493,1.429992676,80.52000427,308.0599976000001,             ALICIA-1983,31.53387697170878,189.9430891308597
96,8,16,1200, TS,27.1,92.4,55,1002,29.349998,-1.990005493,1.429992676,80.52000427,308.0599976000001,             ALICIA-1983,25.565464666262937,194.19819929176634
97,8,16,1800, TS,27.3,92.8,60,998,29.57,-1.990005493,1.429992676,80.52000427,308.0599976000001,             ALICIA-1983,28.19904767853249,207.96816689685775
98,8,17,0, HU,27.4,93.3,65,991,29.619999,-3.1900024410000003,4.2899932860000005,85.44999695,305.5299988,             ALICIA-1983,31.453208332877722,268.2117197780001
99,8,17,600, HU,27.7,93.7,70,987,29.39,-3.1900024410000003,4.2899932860000005,85.44999695,305.5299988,             ALICIA-1983,32.09469678547307,280.5798860513457
100,8,17,1200, HU,27.9,94.2,75,983,29.47,-3.550003052,1.050003052,86.66999817,305.3200073000001,             ALICIA-1983,33.53845088524912,306.16948634418105
101,8,17,1800, HU,28.1,94.5,90,974,29.679998,-3.550003052,1.050003052,86.66999817,305.3200073000001,             ALICIA-1983,22.932721166969507,324.1474731901733
102,8,18,0, HU,28.4,94.8,95,969,28.06,-0.600006104,3.800003052,77.36999512,308.6099854,             ALICIA-1983,27.623272709319195,323.099949896957
103,8,18,600, HU,28.9,95.0,100,963,28.23,-6.279998779,4.7899932860000005,83.69000244,307.9799805,             ALICIA-1983,36.61328341842182,305.57328173208384
104,8,18,700, HU,29.1,95.1,100,962,28.23,-6.279998779,4.7899932860000005,83.69000244,307.9799805,             ALICIA-1983,15.082253766442212,289.5222533788926
105,8,18,1200, HU,29.7,95.5,80,965,0.0,-6.279998779,4.7899932860000005,83.69000244,307.9799805,             ALICIA-1983,47.9410707655092,197.06890617399884
106,8,18,1800, TS,30.5,96.0,40,990,0.0,-6.279998779,4.7899932860000005,83.69000244,307.9799805,             ALICIA-1983,62.8376216755575,142.6509077462125
107,8,19,0, TS,31.5,96.7,35,998,0.0,-2.850006104,7.709991455,84.16000366,296.9700012,             ALICIA-1983,80.57609278587859,130.5665001023253
108,8,19,600, TD,32.4,97.4,30,1003,0.0,-2.850006104,7.709991455,84.16000366,296.9700012,             ALICIA-1983,74.50463038531207,156.7013509217797
109,8,19,1200, TD,33.3,98.0,25,1006,0.0,-2.850006104,7.709991455,84.16000366,296.9700012,             ALICIA-1983,71.2721383431034,190.65109091138817
110,8,19,1800, TD,34.4,98.5,25,1009,0.0,-6.550003052,9.339996337999999,84.30000305,296.7000122,             ALICIA-1983,81.23750657740585,209.22841596033575
111,8,20,0, TD,35.4,99.0,20,1010,0.0,-2.0,8.520004272000001,69.75999451,295.1600037,             ALICIA-1983,74.67689849508335,207.48557405975035
112,8,20,600, EX,36.5,99.4,20,1011,0.0,-1.710006714,9.660003662000001,63.25,296.4599915,             ALICIA-1983,79.22716038049299,123.61923508776079
113,8,20,1200, EX,37.6,99.2,20,1011,0.0,-1.710006714,9.660003662000001,63.25,296.4599915,             ALICIA-1983,76.79873082563581,347.92131817606025
114,8,20,1800, EX,38.9,99.0,20,1011,0.0,-0.479995728,8.059997559,53.19999695,298.6900024,             ALICIA-1983,90.47455426969171,349.59549152884154
115,8,21,0, EX,40.0,98.0,20,1010,0.0,5.490005493,7.809997559,70.27999878,297.5,             ALICIA-1983,92.85804633313454,145.51687251718286
116,8,21,600, EX,41.2,97.0,20,1010,0.0,5.490005493,7.809997559,70.27999878,297.5,             ALICIA-1983,98.11312605008013,56.7074172515222
117,8,23,1800, TD,26.0,76.0,25,1012,28.05,-1.25,4.059997559,79.53999329,305.2600098000001,              BARRY-1983,0.0,0.0
118,8,24,0, TD,26.8,76.2,30,1011,28.15,-1.290008545,7.279998779,79.8500061,303.4799805,              BARRY-1983,56.643589032388846,358.55783028418386
119,8,24,600, TS,27.4,76.3,40,1010,28.38,-1.61000061,4.160003662,81.88999939,304.8200073000001,              BARRY-1983,41.90985408551929,356.2475546967147
120,8,24,1200, TS,28.1,76.8,50,1011,28.58,-1.61000061,4.160003662,81.88999939,304.8200073000001,              BARRY-1983,57.21819999292381,331.8154388324109
121,8,24,1800, TS,28.1,77.6,50,1011,28.21,-1.61000061,4.160003662,81.88999939,304.8200073000001,              BARRY-1983,48.7592429966666,302.5935762383019
122,8,25,0, TS,28.1,78.9,45,1011,27.43,-3.410003662,0.459991455,87.11000061,302.3499756,              BARRY-1983,79.23353559199191,254.94926609949556
123,8,25,600, TS,28.0,79.8,40,1012,27.21,-3.410003662,0.459991455,87.11000061,302.3499756,              BARRY-1983,55.31288125159186,229.12753259492308
124,8,25,1100, TD,27.9,80.6,30,1013,0.0,-3.410003662,0.459991455,87.11000061,302.3499756,              BARRY-1983,49.31365821329374,239.04576688275756
125,8,25,1200, TD,27.9,80.8,30,1013,0.0,-3.410003662,0.459991455,87.11000061,302.3499756,              BARRY-1983,12.212476923034002,201.4220056862252
126,8,25,1800, TD,27.5,82.0,25,1014,0.0,-4.470001221,-3.690002441,91.05999756,303.8800049,              BARRY-1983,78.4394524819973,318.1990090775482
127,8,26,0, TD,27.0,83.8,20,1013,29.349998,-6.4199981689999985,1.459991455,92.47000122,303.4500122,              BARRY-1983,115.83539349316344,207.15068561557462
128,8,26,600, TD,26.3,85.0,25,1013,29.21,-6.4199981689999985,1.459991455,92.47000122,303.4500122,              BARRY-1983,88.48967260186437,157.42371264649242
129,8,26,1200, TD,25.7,86.3,30,1012,28.93,-3.61000061,-2.979995728,85.6499939,304.6699829,              BARRY-1983,90.75208063544677,77.8953304316043
130,8,26,1800, TD,25.2,87.6,30,1011,29.699999,-3.61000061,-2.979995728,85.6499939,304.6699829,              BARRY-1983,88.15561026930028,80.6695358398921
131,8,27,0, TD,25.1,88.9,30,1010,28.99,-2.580001831,2.349990845,83.30000305,305.5,              BARRY-1983,81.59893593130195,103.69114125358382
132,8,27,600, TD,25.2,90.2,30,1009,29.119999,-2.580001831,2.349990845,83.30000305,305.5,              BARRY-1983,81.59893593130114,104.66236554979389
133,8,27,1200, TS,25.8,91.6,35,1008,28.98,-1.720001221,-3.2200012210000004,80.58000183,305.0299988,              BARRY-1983,96.64919388460578,121.88886076813232
134,8,27,1800, TS,25.8,93.0,45,1002,29.8,-1.720001221,-3.2200012210000004,80.58000183,305.0299988,              BARRY-1983,87.08813599518304,67.34825167102225
135,8,28,0, TS,25.7,94.5,60,999,28.81,-2.75,-0.199996948,79.97999573,303.789978,              BARRY-1983,93.60331701951688,59.00244853261766
136,8,28,600, TS,25.5,95.5,60,998,29.859999,-2.75,-0.199996948,79.97999573,303.789978,              BARRY-1983,63.82439738071554,115.0130631672332
137,8,28,1200, HU,25.5,96.4,65,993,29.88,-2.080001831,-3.1900024410000003,73.97999573,302.2200012,              BARRY-1983,56.126328192755125,133.01148581532306
138,8,28,1725, HU,25.4,97.4,70,986,29.88,-2.080001831,-3.1900024410000003,73.97999573,302.2200012,              BARRY-1983,62.76990902626375,107.66934261334464
139,8,28,1800, HU,25.4,97.5,70,986,29.88,-2.080001831,-3.1900024410000003,73.97999573,302.2200012,              BARRY-1983,6.241452490909664,148.40122886307321
140,8,29,0, TS,25.5,98.5,40,995,29.88,-4.88999939,6.929992676,86.78999329,300.2200012,              BARRY-1983,62.76990902626373,69.58158708068224
141,8,29,600, TD,25.5,99.5,30,1005,29.88,-5.190002441,3.509994507,82.58999634,297.0200195,              BARRY-1983,62.362559006171004,51.84057835443015
142,8,29,1200, TD,25.5,100.5,25,1010,29.88,-5.190002441,3.509994507,82.58999634,297.0200195,              BARRY-1983,62.362559006171004,64.50581696917195
143,9,10,1200, TD,30.2,64.4,25,1010,27.539999,-1.630004883,1.690002441,80.80999756,302.5599976000001,            CHANTAL-1983,0.0,0.0
144,9,10,1800, TD,30.9,64.0,30,1008,26.8,-1.630004883,1.690002441,80.80999756,302.5599976000001,            CHANTAL-1983,53.904358839940464,200.0046496102955
145,9,11,0, TS,31.6,63.3,35,1005,26.81,0.099990845,-0.009994507,74.27000427,300.4599915,            CHANTAL-1983,63.63042137069197,254.4739156655291
146,9,11,600, TS,32.0,62.4,45,1000,26.71,0.099990845,-0.009994507,74.27000427,300.4599915,            CHANTAL-1983,59.63962263604229,317.687831476049
147,9,11,1200, TS,32.4,61.2,55,996,26.47,2.009994507,6.649993896000002,74.80999756,300.039978,            CHANTAL-1983,75.40627842326643,286.1499684465505
148,9,11,1800, HU,32.8,60.0,65,994,26.17,2.009994507,6.649993896000002,74.80999756,300.039978,            CHANTAL-1983,75.11778251223751,190.70396097866546
149,9,12,0, HU,33.1,58.9,65,994,26.41,7.229995728,-7.089996338,84.16000366,299.789978,            CHANTAL-1983,67.06077335059635,171.35683774953696
150,9,12,600, HU,33.6,57.6,65,994,26.039999,8.279998779,1.770004272,89.92999268,298.9700012,            CHANTAL-1983,82.60070026541894,45.784122676174135
151,9,12,1200, HU,34.0,56.3,65,994,26.529999,1.690002441,2.910003662,92.61999512,299.5599976000001,            CHANTAL-1983,79.59183906719701,60.80129256295191
152,9,12,1800, HU,34.4,55.5,65,994,26.63,3.169998169,11.25999451,93.28999329,299.9799805,            CHANTAL-1983,53.42102875627215,126.18110065702714
153,9,13,0, TS,34.8,54.9,55,1000,25.55,4.270004272,-1.089996338,92.75999451,297.8999939,            CHANTAL-1983,43.91190709770203,144.90629447505063
154,9,13,600, TS,35.3,54.5,55,1000,25.359999,4.270004272,-1.089996338,92.75999451,297.8999939,            CHANTAL-1983,41.296169748003145,135.47014772487915
155,9,13,1200, TS,35.9,54.2,45,1005,25.269999,4.270004272,-1.089996338,92.75999451,297.8999939,            CHANTAL-1983,44.75102201287446,7.199410768237596
156,9,13,1800, TS,36.3,53.9,40,1005,25.33,-0.25,-0.5,92.95999146,297.9799805,            CHANTAL-1983,32.315904299485766,356.94259100590466
157,9,14,0, TS,36.8,53.8,40,1005,25.55,3.949996948,3.1999969480000003,92.3500061,298.6300049,            CHANTAL-1983,34.98975755089054,356.298034916358
158,9,14,600, TS,37.4,53.8,40,1006,25.46,3.949996948,3.1999969480000003,92.3500061,298.6300049,            CHANTAL-1983,41.456053046778514,0.0
159,9,14,1200, TS,38.7,53.8,35,1008,25.619999,3.949996948,3.1999969480000003,92.3500061,298.6300049,            CHANTAL-1983,89.82144826802049,180.0
160,9,14,1800, TS,39.5,52.5,35,1008,25.84,5.0399932860000005,4.270004272,97.69999695,298.9500122,            CHANTAL-1983,88.95982637937976,158.28354447993894
161,9,15,0, TD,40.4,50.7,30,1009,24.55,12.06999207,9.429992676,95.97999573,299.0499878,            CHANTAL-1983,113.82410881065952,71.1661231567801
162,9,15,600, TD,41.7,48.8,30,1009,19.68,10.52999878,7.589996338,93.77999878,298.4700012,            CHANTAL-1983,133.66885936413033,78.09109564406172
163,9,26,1800, SS,28.0,73.0,35,1010,27.359999,-3.309997559,3.720001221,77.56999207,298.0499878,               DEAN-1983,0.0,0.0
164,9,27,0, SS,28.5,72.9,35,1009,27.699999,3.729995728,-0.11000061,82.44999695,301.0100098000001,               DEAN-1983,35.07875080950157,166.4176220195382
165,9,27,600, SS,29.0,72.8,40,1006,27.25,-2.1999969480000003,-1.190002441,83.77999878,300.7399902,               DEAN-1983,35.073770355278334,22.175841686307926
166,9,27,1200, SS,29.5,72.6,40,1003,26.83,-2.1999969480000003,-1.190002441,83.77999878,300.7399902,               DEAN-1983,36.590142833517845,4.960074724931714
167,9,27,1800, TS,30.3,72.1,40,1000,26.15,-2.1999969480000003,-1.190002441,83.77999878,300.7399902,               DEAN-1983,62.86632400224196,345.7137514972735
168,9,28,0, TS,31.2,71.7,45,999,25.68,1.130004883,-0.16999816899999998,85.86000061,300.8300171,               DEAN-1983,66.56560674882488,232.3541299288824
169,9,28,600, TS,32.2,71.1,45,999,25.31,1.529998779,4.929992676,89.86000061,302.7399902,               DEAN-1983,77.57507712489829,206.01505974520967
170,9,28,1200, TS,33.1,70.7,50,1000,24.939999,1.529998779,4.929992676,89.86000061,302.7399902,               DEAN-1983,66.39529214099493,26.05574726336506
171,9,28,1800, TS,34.0,70.7,50,1001,24.84,-4.9799957280000005,-2.529998779,88.16999817,299.0200195,               DEAN-1983,62.18407957016812,-0.0
172,9,29,0, TS,34.5,70.8,55,1003,24.949999,-3.509994507,1.470001221,84.31999207,301.2600098000001,               DEAN-1983,35.01560283585567,354.19487034174267
173,9,29,600, TS,34.8,71.0,55,1005,24.89,-3.509994507,1.470001221,84.31999207,301.2600098000001,               DEAN-1983,23.64058838272317,348.85607628849556
